longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.01,37.4,14,4841,1130,813,517,3.7614,137500,<1H OCEAN
-122,37.4,17,4324,854,1656,885,3.6619,232400,<1H OCEAN
-122.01,37.4,24,1297,297,441,282,3.1439,47500,<1H OCEAN
-121.96,37.41,17,3208,617,2286,602,5.2937,238000,<1H OCEAN
-121.96,37.39,20,1032,229,658,238,4.5062,219300,<1H OCEAN
-121.95,37.38,22,765,198,390,176,3.1812,87500,<1H OCEAN
-121.94,37.42,16,3936,788,1910,769,4.7049,112500,<1H OCEAN
-121.91,37.36,42,3224,708,1940,674,3.2153,199700,<1H OCEAN
-121.95,37.37,39,446,129,317,127,3.0357,208300,<1H OCEAN
-121.95,37.36,25,3472,956,2267,944,2.7727,235600,<1H OCEAN
-121.93,37.34,48,2068,495,946,452,3.0375,218500,<1H OCEAN
-121.98,37.36,32,1199,229,814,238,4.6719,252100,<1H OCEAN
-121.99,37.37,27,1797,538,1610,531,4.2422,237500,<1H OCEAN
-121.97,37.36,34,884,153,534,154,6.0116,271200,<1H OCEAN
-121.96,37.36,16,5040,1325,3150,1196,4.2837,264500,<1H OCEAN
-121.97,37.35,36,815,126,353,122,6.3191,258300,<1H OCEAN
-121.98,37.36,34,1735,318,1019,301,4.5625,242700,<1H OCEAN
-121.98,37.36,35,1293,223,701,216,7.8543,281900,<1H OCEAN
-121.99,37.36,32,1754,324,917,330,4.6761,298300,<1H OCEAN
-121.99,37.36,33,2677,644,1469,633,3.2048,261800,<1H OCEAN
-121.98,37.35,41,1150,249,729,260,3.5491,261100,<1H OCEAN
-121.99,37.35,16,3249,947,1637,841,4.5427,198400,<1H OCEAN
-121.98,37.35,36,1054,193,546,187,4.5625,240000,<1H OCEAN
-121.98,37.34,33,3570,776,1922,761,4.9562,238700,<1H OCEAN
-121.99,37.34,26,3637,933,2249,905,3.9625,262900,<1H OCEAN
-121.97,37.34,33,3162,,1553,686,3.6682,266100,<1H OCEAN
-121.96,37.35,32,1484,274,673,272,5.2019,279900,<1H OCEAN
-121.94,37.35,52,906,227,1662,219,3.1667,231600,<1H OCEAN
-121.95,37.35,48,1246,294,697,284,3.6118,235500,<1H OCEAN
-121.95,37.35,52,2382,523,1096,492,4.2656,236100,<1H OCEAN
-121.94,37.34,29,3377,853,1674,792,3.4233,229300,<1H OCEAN
-121.94,37.33,36,1893,359,797,360,3.6818,257600,<1H OCEAN
-121.94,37.34,36,3142,632,1372,560,5.0175,246100,<1H OCEAN
-121.95,37.33,31,1866,465,821,447,2.3547,275900,<1H OCEAN
-121.96,37.33,26,3269,788,1427,696,4.2136,288300,<1H OCEAN
-121.96,37.34,42,2001,402,942,375,4.4453,255400,<1H OCEAN
-121.96,37.34,18,4438,939,1901,895,5.3873,288300,<1H OCEAN
-121.96,37.34,37,663,127,293,132,3.7813,247800,<1H OCEAN
-121.98,37.33,30,3742,633,1721,631,6.1388,302400,<1H OCEAN
-121.97,37.33,21,8275,1566,3636,1524,5.1506,302100,<1H OCEAN
-121.98,37.33,35,1907,326,912,313,5.9567,294300,<1H OCEAN
-121.99,37.33,33,2023,425,1016,405,3.9417,285800,<1H OCEAN
-121.99,37.3,28,4863,901,2110,868,5.1483,342000,<1H OCEAN
-121.98,37.32,17,9789,2552,4748,2206,4.2531,279800,<1H OCEAN
-121.98,37.31,32,2248,460,1191,419,5.606,288900,<1H OCEAN
-121.99,37.31,26,3285,502,1443,530,5.7833,339600,<1H OCEAN
-121.96,37.32,11,1711,493,1094,543,3.73,227700,<1H OCEAN
-121.95,37.32,20,1145,198,431,173,3.1103,281900,<1H OCEAN
-121.96,37.31,26,4310,678,1819,686,7.0469,365500,<1H OCEAN
-121.97,37.31,21,7628,2166,3637,1749,3.6401,267500,<1H OCEAN
-121.97,37.3,25,5463,1351,2758,1310,3.0079,277300,<1H OCEAN
-121.94,37.31,30,4238,1010,1914,972,3.7632,307000,<1H OCEAN
-121.94,37.3,30,1758,248,814,256,6.623,332500,<1H OCEAN
-121.94,37.3,25,1455,370,734,331,3.2727,262500,<1H OCEAN
-121.96,37.3,20,4228,1006,2334,1007,4.3081,227300,<1H OCEAN
-121.94,37.29,20,710,188,363,176,4.0962,214100,<1H OCEAN
-121.95,37.28,52,777,148,362,144,4.0208,262500,<1H OCEAN
-121.95,37.29,30,3734,813,1834,824,3.4505,260000,<1H OCEAN
-121.98,37.3,30,3404,693,1794,633,4.6312,283200,<1H OCEAN
-121.98,37.29,31,2750,664,1459,660,3.2287,264900,<1H OCEAN
-121.97,37.28,25,4707,695,1995,642,6.6437,296100,<1H OCEAN
-121.98,37.28,26,1182,309,620,306,3.3922,269100,<1H OCEAN
-121.98,37.28,27,3526,589,1725,553,5.7812,275000,<1H OCEAN
-121.99,37.29,32,2930,481,1336,481,6.4631,344100,<1H OCEAN
-121.97,37.3,31,3340,735,1891,686,4.8542,275000,<1H OCEAN
-121.97,37.29,25,4096,743,2027,741,5.3294,300300,<1H OCEAN
-121.99,37.27,17,1527,267,775,260,5.9658,278000,<1H OCEAN
-121.98,37.27,29,2658,484,1318,498,5.3561,298900,<1H OCEAN
-121.96,37.27,22,6114,1211,2983,1163,5.2533,269100,<1H OCEAN
-121.97,37.26,19,2174,454,998,426,4.6827,255100,<1H OCEAN
-121.95,37.25,30,3298,634,1532,602,5.0863,332000,<1H OCEAN
-121.95,37.24,32,1382,239,705,251,6.0957,405400,<1H OCEAN
-121.96,37.25,35,1018,169,484,174,6.1648,371900,<1H OCEAN
-121.93,37.25,36,1089,182,535,170,4.69,252600,<1H OCEAN
-121.92,37.25,34,2231,360,1035,365,4.7917,243200,<1H OCEAN
-121.94,37.24,35,1484,244,664,238,4.675,245300,<1H OCEAN
-121.91,37.24,30,2327,419,1114,372,4.7279,272000,<1H OCEAN
-121.94,37.24,19,1741,294,632,279,5.5944,290500,<1H OCEAN
-121.93,37.24,26,2574,414,1096,428,6.0738,335900,<1H OCEAN
-121.91,37.23,22,2614,453,1240,462,6.0712,271800,<1H OCEAN
-121.93,37.22,21,4872,594,1811,560,9.3834,500001,<1H OCEAN
-121.97,37.23,22,2781,523,1291,516,4.6065,445900,<1H OCEAN
-121.96,37.22,35,4709,723,1866,694,8.492,500001,<1H OCEAN
-121.97,37.24,35,2553,533,1117,498,4.4063,436100,<1H OCEAN
-122,37.23,36,3191,430,1234,440,9.0704,500001,<1H OCEAN
-121.97,37.25,32,2892,496,1193,492,6.131,367800,<1H OCEAN
-121.99,37.27,21,1214,192,500,185,7.598,347800,<1H OCEAN
-121.98,37.25,19,755,93,267,99,15,500001,<1H OCEAN
-121.97,37.25,21,2775,389,856,350,7.9135,496400,<1H OCEAN
-121.98,37.24,35,3574,485,1325,476,8.5425,500001,<1H OCEAN
-122.01,37.27,27,3340,451,1220,447,8.8178,500001,<1H OCEAN
-122.02,37.26,34,1764,243,692,223,8.0331,500001,<1H OCEAN
-121.99,37.26,29,2718,365,982,339,7.9234,500001,<1H OCEAN
-122.03,37.25,34,2892,413,903,365,7.8711,500001,<1H OCEAN
-122.02,37.24,28,2796,365,1085,363,10.6834,500001,<1H OCEAN
-122.02,37.29,18,2550,312,999,320,8.7939,500001,<1H OCEAN
-122.01,37.29,31,3136,431,1190,412,7.5,500001,<1H OCEAN
-122,37.28,35,3133,541,1449,555,5.7295,346100,<1H OCEAN
-122,37.28,32,2782,495,1092,455,5.4103,335900,<1H OCEAN
-122.03,37.28,29,3752,468,1320,471,9.8937,500001,<1H OCEAN
-122.01,37.27,28,3825,473,1415,480,10.675,500001,<1H OCEAN
-122.04,37.29,19,3625,432,1252,409,12.2145,500001,<1H OCEAN
-122.04,37.26,24,4973,709,1692,696,7.8627,500001,<1H OCEAN
-122.06,37.32,30,3033,540,1440,507,6.2182,380800,<1H OCEAN
-122.05,37.31,25,4111,538,1585,568,9.2298,500001,<1H OCEAN
-122.07,37.33,13,2173,349,891,345,8.0158,420000,<1H OCEAN
-122.07,37.31,24,4401,698,1818,685,7.2986,500001,<1H OCEAN
-122.08,37.31,17,2560,396,959,400,7.8528,368900,<1H OCEAN
-122.06,37.34,13,2057,466,790,436,5.0081,288300,<1H OCEAN
-122.04,37.33,26,2690,401,1264,429,7.7643,474700,<1H OCEAN
-122.04,37.33,22,4011,963,2206,879,4.5721,351200,<1H OCEAN
-122.04,37.31,29,2476,434,1217,416,6.2045,393800,<1H OCEAN
-122.04,37.3,26,1714,270,778,262,6.075,417000,<1H OCEAN
-122.03,37.31,25,2131,410,1132,395,5.3508,409100,<1H OCEAN
-122.01,37.3,25,4044,551,1699,533,8.0837,380600,<1H OCEAN
-122,37.31,28,3811,585,1795,581,7.8383,372700,<1H OCEAN
-122.03,37.31,19,2885,859,1520,784,3.375,275700,<1H OCEAN
-122.03,37.3,22,3583,758,1792,695,5.4842,335300,<1H OCEAN
-122.02,37.31,35,2355,384,1248,378,5.9714,332500,<1H OCEAN
-122.02,37.3,32,2134,328,903,322,6.359,341900,<1H OCEAN
-122.02,37.31,33,2563,434,1230,418,6.3197,340100,<1H OCEAN
-122,37.32,34,3450,731,1915,689,4.7402,244500,<1H OCEAN
-122.01,37.32,32,3108,613,1577,603,4.6613,284000,<1H OCEAN
-122.02,37.33,25,3823,584,1689,571,7.3693,373600,<1H OCEAN
-122.03,37.34,16,1755,410,674,410,5.1602,231200,<1H OCEAN
-122,37.33,30,4033,794,1788,807,5.6932,338700,<1H OCEAN
-122.02,37.35,22,3219,756,1479,667,4.1473,354400,<1H OCEAN
-122.02,37.34,28,2488,396,1190,410,5.7881,344700,<1H OCEAN
-122.03,37.35,25,3095,514,1251,507,5.5388,352100,<1H OCEAN
-122,37.35,20,4304,851,2059,835,5.1674,333000,<1H OCEAN
-122,37.34,31,3344,620,1604,572,5.2108,351500,<1H OCEAN
-122.05,37.35,34,2494,375,1399,382,7.3753,388100,<1H OCEAN
-122.05,37.34,31,1443,215,627,222,6.6087,416500,<1H OCEAN
-122.04,37.35,28,3250,485,1328,473,7.4729,431600,<1H OCEAN
-122.03,37.35,16,1156,198,455,216,7.2779,292900,<1H OCEAN
-122.04,37.34,25,1994,287,704,283,7.7799,447300,<1H OCEAN
-122.04,37.34,23,2590,725,1795,680,3.16,225000,<1H OCEAN
-122.05,37.37,35,1365,256,662,262,5.6533,291400,<1H OCEAN
-122.05,37.36,27,2621,513,1063,523,3.9848,409700,<1H OCEAN
-122.06,37.36,35,2693,493,1343,455,6.0777,327500,<1H OCEAN
-122.04,37.37,23,5135,911,2351,863,5.2319,430100,<1H OCEAN
-122.04,37.35,20,2016,313,767,310,6.837,383000,<1H OCEAN
-122.04,37.36,26,3298,460,1241,472,6.8753,403000,<1H OCEAN
-122.03,37.36,16,2697,803,1369,723,4.4699,367400,<1H OCEAN
-122.02,37.35,18,1221,255,507,271,5.3679,228400,<1H OCEAN
-122.03,37.37,16,3402,1193,1479,1043,3.5861,500001,<1H OCEAN
-122.02,37.36,25,2074,387,1273,383,4.7609,378000,<1H OCEAN
-122.02,37.36,24,1709,437,892,408,4.9671,335200,<1H OCEAN
-122.01,37.36,21,2483,396,1194,424,7.1273,346300,<1H OCEAN
-122,37.36,19,2237,433,1158,426,6.7718,368300,<1H OCEAN
-122,37.36,25,3534,949,1880,849,3.4238,337000,<1H OCEAN
-122.03,37.37,9,2966,770,1430,740,3.0047,256000,<1H OCEAN
-122.03,37.37,30,1269,290,556,266,3.8125,325000,<1H OCEAN
-122.04,37.37,33,2757,489,1201,481,5.0453,311600,<1H OCEAN
-122.03,37.38,21,2667,798,1433,727,3.8732,252400,<1H OCEAN
-122.01,37.38,32,726,204,538,203,4.505,230400,<1H OCEAN
-122.01,37.37,11,2559,694,1309,668,4.1847,167300,<1H OCEAN
-122,37.37,16,1434,372,804,361,3.7045,178100,<1H OCEAN
-122.02,37.38,32,1889,487,1321,508,3.2574,254400,<1H OCEAN
-122.01,37.39,36,1976,361,1348,371,5.6447,252600,<1H OCEAN
-122.03,37.39,34,2600,650,1994,650,4.0223,250200,<1H OCEAN
-122.01,37.39,16,3015,829,1769,807,4.0068,249500,<1H OCEAN
-122.04,37.39,5,8745,2211,3959,2019,4.7685,280100,<1H OCEAN
-122.05,37.38,24,2424,501,1367,507,4.072,364200,<1H OCEAN
-122.06,37.38,20,4293,1272,2389,1210,4.2719,270800,NEAR BAY
-122.05,37.39,25,347,82,148,77,4.4531,350000,<1H OCEAN
-122.06,37.39,26,18,4,8,4,3.75,375000,NEAR BAY
-122.06,37.38,20,3401,768,1497,747,4.2188,500001,NEAR BAY
-122.06,37.37,18,3058,661,1377,675,6.1299,500001,<1H OCEAN
-122.07,37.39,19,1465,342,646,345,4.712,289300,NEAR BAY
-122.07,37.4,16,3352,813,1440,729,3.7359,262500,NEAR BAY
-122.07,37.4,15,2940,910,943,711,4.359,192200,NEAR BAY
-122.08,37.4,25,1750,341,999,319,5.806,308700,NEAR BAY
-122.09,37.4,36,1575,379,1036,382,5.1408,264700,NEAR BAY
-122.09,37.41,8,1480,414,856,445,2.8203,284100,NEAR BAY
-122.09,37.41,18,1476,473,838,415,3.575,274000,NEAR BAY
-122.09,37.4,17,748,184,412,180,3.4375,290600,NEAR BAY
-122.11,37.41,27,5110,1599,2764,1482,3.4198,351900,NEAR BAY
-122.1,37.4,27,3410,1156,2314,1086,3.4868,165600,NEAR BAY
-122.1,37.4,19,1085,288,1009,305,3.9091,276000,NEAR BAY
-122.11,37.4,15,255,63,138,74,4.6591,175000,NEAR BAY
-122.08,37.4,52,766,203,448,196,2.5208,316700,NEAR BAY
-122.09,37.39,30,1722,490,1057,517,3.725,261300,NEAR BAY
-122.08,37.39,44,1498,430,848,400,2.8438,307100,NEAR BAY
-122.08,37.39,4,2292,,1050,584,4.8036,340000,NEAR BAY
-122.07,37.39,37,1169,239,589,249,5.0131,330300,NEAR BAY
-122.08,37.39,39,2210,483,1023,450,4.5833,342400,NEAR BAY
-122.1,37.39,36,1860,367,794,366,5.0871,354500,NEAR BAY
-122.09,37.39,36,1035,196,475,205,5.5385,359000,NEAR BAY
-122.09,37.38,36,2587,416,1055,410,6.1995,407200,NEAR BAY
-122.08,37.38,36,857,156,448,168,5.0086,366700,NEAR BAY
-122.08,37.38,36,782,130,348,128,6.828,383900,NEAR BAY
-122.09,37.37,27,1269,186,464,182,6.8374,500001,NEAR BAY
-122.08,37.38,25,830,228,368,174,3.3917,342900,NEAR BAY
-122.07,37.37,30,2937,407,1097,407,7.9813,473500,NEAR BAY
-122.06,37.36,34,1747,250,662,257,6.8268,500001,<1H OCEAN
-122.08,37.36,31,2717,376,1001,381,9.281,500001,NEAR BAY
-122.09,37.36,37,2269,325,930,321,7.5274,500001,NEAR BAY
-122.06,37.35,30,2040,294,787,278,8.758,500001,<1H OCEAN
-122.07,37.34,35,1172,184,512,175,7.3561,500001,<1H OCEAN
-122.07,37.35,35,1579,210,570,196,8.5888,500001,<1H OCEAN
-122.07,37.34,30,1851,238,631,236,10.1007,500001,<1H OCEAN
-122.08,37.34,28,1643,216,594,205,12.367,500001,<1H OCEAN
-122.1,37.38,37,4167,612,1577,597,7.5655,500001,NEAR BAY
-122.1,37.37,40,2224,354,929,345,8.1064,500001,NEAR BAY
-122.11,37.38,36,3598,500,1296,533,7.8177,500001,NEAR BAY
-122.11,37.37,49,1068,190,410,171,7.2045,500001,NEAR BAY
-122.11,37.4,31,2836,490,1138,481,4.9519,500001,NEAR BAY
-122.1,37.39,35,2471,349,881,342,7.6229,500001,NEAR BAY
-122.12,37.39,34,3561,497,1336,501,8.9172,500001,NEAR BAY
-122.12,37.4,32,3514,473,1583,480,10.3894,500001,NEAR BAY
-122.13,37.41,36,4787,900,2039,890,5.4063,440900,NEAR BAY
-122.14,37.42,46,206,44,134,51,4.15,265000,NEAR BAY
-122.12,37.41,33,2892,617,1250,581,5.3727,360900,NEAR BAY
-122.11,37.43,35,3905,565,1562,553,7.313,463700,NEAR BAY
-122.11,37.41,35,2712,428,1084,425,7.1382,443800,NEAR BAY
-122.12,37.42,35,2445,533,1187,519,5.2803,362100,NEAR BAY
-122.13,37.43,40,3454,648,1498,647,5.2114,438400,NEAR BAY
-122.12,37.43,36,3212,553,1455,574,6.46,425500,NEAR BAY
-122.13,37.44,42,2390,462,1146,468,6.3111,397400,NEAR BAY
-122.11,37.44,35,2016,349,1023,376,5.6413,376600,NEAR BAY
-122.13,37.45,37,2295,332,933,332,6.7257,500001,NEAR BAY
-122.13,37.45,41,3233,540,1251,506,6.6354,500001,NEAR BAY
-122.13,37.44,38,2835,447,1148,446,5.9277,446600,NEAR BAY
-122.16,37.45,52,1135,219,441,200,7.5418,492000,NEAR BAY
-122.14,37.45,52,3841,537,1391,540,7.8647,500001,NEAR BAY
-122.14,37.45,48,2074,297,700,279,8.7051,500001,NEAR BAY
-122.16,37.45,47,4234,,1808,1093,4.2297,425000,NEAR BAY
-122.16,37.45,37,2926,874,1363,815,4.5987,356000,NEAR BAY
-122.15,37.44,52,2063,320,774,309,7.2543,500001,NEAR BAY
-122.15,37.44,52,1945,293,708,275,6.1655,500001,NEAR BAY
-122.14,37.43,52,1944,308,696,293,8.2664,500001,NEAR BAY
-122.14,37.43,52,1383,227,551,249,6.5829,500001,NEAR BAY
-122.15,37.42,44,3558,839,1779,832,3.9243,404800,NEAR BAY
-122.15,37.43,20,11709,,7604,3589,1.9045,375000,NEAR BAY
-122.15,37.41,15,2577,360,979,364,10.476,500001,NEAR BAY
-122.15,37.41,29,473,103,359,87,7.0309,475000,NEAR BAY
-122.13,37.39,27,3385,427,1248,409,12.0372,500001,NEAR BAY
-122.11,37.36,34,1575,183,511,180,13.1867,500001,NEAR BAY
-122.14,37.38,26,2859,343,951,336,10.4277,500001,NEAR BAY
-122.1,37.36,35,2063,266,676,252,8.5294,500001,NEAR BAY
-122.09,37.35,30,1502,186,501,180,10.0259,500001,NEAR BAY
-122.15,37.35,23,3814,485,1344,464,12.9792,500001,NEAR BAY
-122.12,37.29,11,436,70,212,75,8.6196,500001,<1H OCEAN
-122.08,37.24,21,427,63,182,70,11.3283,500001,<1H OCEAN
-121.98,37.16,42,2533,433,957,398,5.3468,279900,<1H OCEAN
-121.93,37.13,37,1150,203,511,179,5.7415,398500,<1H OCEAN
-121.9,37.24,24,7521,1364,3970,1318,4.4004,255800,<1H OCEAN
-121.86,37.23,24,4337,670,1936,652,5.8904,271400,<1H OCEAN
-121.89,37.21,14,5636,697,2281,680,8.4262,459200,<1H OCEAN
-121.87,37.22,17,2825,365,1052,345,8.0595,485000,<1H OCEAN
-121.86,37.21,23,2552,305,916,316,9.1974,500001,<1H OCEAN
-121.83,37.23,7,5389,903,2232,825,6.6659,500001,<1H OCEAN
-121.84,37.21,15,5468,676,2221,675,8.3792,418300,<1H OCEAN
-121.83,37.21,14,2714,361,1259,375,7.7738,387500,<1H OCEAN
-121.89,37.23,20,7754,976,3094,941,8.19,361600,<1H OCEAN
-121.87,37.23,19,7357,963,3018,981,6.9473,361400,<1H OCEAN
-121.87,37.27,25,1730,226,721,243,7.5845,279300,<1H OCEAN
-121.87,37.27,18,3561,560,1753,553,5.0292,269400,<1H OCEAN
-121.77,37.23,15,4713,769,2519,778,5.6958,253800,<1H OCEAN
-121.77,37.22,16,3992,540,2097,555,6.7287,299300,<1H OCEAN
-121.84,37.25,25,5939,989,3275,954,5.6488,234600,<1H OCEAN
-121.84,37.24,18,3574,504,1803,536,6.7836,274100,<1H OCEAN
-121.85,37.24,17,6425,1268,3934,1238,5.1228,237600,<1H OCEAN
-121.83,37.28,17,3057,606,2030,602,5.2166,230900,<1H OCEAN
-121.8,37.27,17,3912,737,2693,746,5.0772,221500,<1H OCEAN
-121.81,37.27,22,2996,695,2169,607,4.3438,209700,<1H OCEAN
-121.8,37.26,18,3631,947,2357,757,2.875,184400,<1H OCEAN
-121.84,37.27,9,3624,812,1856,721,4.2083,198400,<1H OCEAN
-121.83,37.27,8,4454,1058,2595,1027,4.5615,282600,<1H OCEAN
-121.83,37.27,14,2855,380,1420,383,6.6712,311500,<1H OCEAN
-121.83,37.26,11,2394,403,1393,409,5.5875,259300,<1H OCEAN
-121.81,37.26,16,1911,327,1158,332,5.9359,249500,<1H OCEAN
-121.81,37.25,12,2070,587,1216,532,4.1926,244500,<1H OCEAN
-121.82,37.25,16,2650,600,1969,586,3.9461,194300,<1H OCEAN
-121.87,37.26,17,1051,172,446,173,5.6652,234500,<1H OCEAN
-121.87,37.26,24,2383,343,1146,341,5.6223,265700,<1H OCEAN
-121.85,37.26,16,2312,303,1158,295,7.4323,311800,<1H OCEAN
-121.84,37.26,5,1808,340,825,339,5.0509,184800,<1H OCEAN
-121.84,37.25,17,2363,473,1369,442,4.8355,141600,<1H OCEAN
-121.85,37.25,20,3773,624,1965,607,5.4939,241200,<1H OCEAN
-121.81,37.24,21,3250,610,1978,568,4.5,234400,<1H OCEAN
-121.82,37.25,24,3344,531,1768,541,5.8305,245600,<1H OCEAN
-121.81,37.25,5,1975,520,861,440,4.4565,159000,<1H OCEAN
-121.82,37.23,23,4487,584,2024,580,7.5218,291500,<1H OCEAN
-121.81,37.23,16,1674,281,850,254,5.3157,253300,<1H OCEAN
-121.81,37.23,24,2413,369,1237,381,6.4328,257200,<1H OCEAN
-121.78,37.24,17,2123,341,1067,339,6.0062,262700,<1H OCEAN
-121.78,37.23,18,1747,317,1055,285,5.898,229100,<1H OCEAN
-121.79,37.23,17,2281,359,1226,394,5.4193,259500,<1H OCEAN
-121.8,37.23,18,2581,358,1284,377,6.7385,272400,<1H OCEAN
-121.8,37.26,16,1868,285,995,284,5.9053,260500,<1H OCEAN
-121.77,37.24,12,10236,1878,5674,1816,4.747,261100,<1H OCEAN
-121.74,37.19,11,1290,197,881,191,4.2039,500001,<1H OCEAN
-121.75,37.11,18,3167,,1414,482,6.8773,467700,<1H OCEAN
-121.61,37.15,16,5498,729,2051,694,7.8601,416300,<1H OCEAN
-121.64,37.15,13,4780,798,2795,764,6.1684,288100,<1H OCEAN
-121.63,37.12,17,1830,398,1110,388,2.4821,248200,<1H OCEAN
-121.66,37.13,20,4477,924,2656,871,3.8788,226900,<1H OCEAN
-121.66,37.11,19,3785,611,2198,610,5.1514,436700,<1H OCEAN
-121.63,37.1,14,5034,797,2124,790,4.9028,335000,<1H OCEAN
-121.56,37.08,17,6725,1051,3439,1027,6.4313,393100,<1H OCEAN
-121.6,37.09,24,1511,318,1052,292,3.625,350000,<1H OCEAN
-121.58,37.01,44,3192,565,1439,568,4.3693,234000,INLAND
-121.57,36.98,14,5231,817,2634,799,4.9702,279800,INLAND
-121.59,36.97,16,865,123,403,130,5.7396,308700,INLAND
-121.61,37.03,5,6529,1010,3071,977,5.6754,298500,<1H OCEAN
-121.58,37.02,27,2303,471,1447,467,3.2019,203600,INLAND
-121.57,37.02,17,2889,624,2681,608,2.9417,178000,INLAND
-121.56,37,20,3976,953,3866,950,2.5387,160100,INLAND
-121.51,37.02,19,2372,394,1142,365,4.0238,374600,INLAND
-121.55,37.37,39,759,141,252,106,3.6964,262500,INLAND
-121.37,37.06,25,474,92,300,104,3.8062,340900,INLAND
-121.96,37.13,26,50,5,17,4,15.0001,400000,<1H OCEAN
-122,37,16,32,4,36,5,2.625,137500,NEAR OCEAN
-122.01,36.99,28,1321,240,652,239,4.9808,263100,NEAR OCEAN
-121.99,36.98,40,1104,224,669,215,4.3409,256300,NEAR OCEAN
-122.01,36.99,41,2548,508,1290,488,3.6902,233000,NEAR OCEAN
-122.02,36.99,30,2156,487,1023,458,2.7875,245000,NEAR OCEAN
-122.02,36.98,44,1153,238,657,219,3.2368,212500,NEAR OCEAN
-122.04,36.98,33,797,125,385,133,6.7974,367600,NEAR OCEAN
-122.06,37,14,1547,374,4731,348,2.4732,131300,NEAR OCEAN
-122.05,36.97,16,3363,611,1603,556,4.2542,294100,NEAR OCEAN
-122.04,36.98,51,1076,206,495,201,2.9286,258300,NEAR OCEAN
-122.04,36.97,52,1901,335,955,301,3.8259,253100,NEAR OCEAN
-122.04,36.96,44,1294,269,645,259,3.2437,223900,NEAR OCEAN
-122.01,36.98,47,2403,517,1144,455,2.5954,229400,NEAR OCEAN
-122.02,36.98,21,607,155,226,136,1.9063,166700,NEAR OCEAN
-122.01,36.97,43,2162,509,1208,464,2.5417,260900,NEAR OCEAN
-122.01,36.97,35,1605,392,743,382,2.5368,240000,NEAR OCEAN
-122.01,36.98,27,2820,730,1511,745,2.589,242400,NEAR OCEAN
-122,36.93,51,1616,374,608,302,3.1932,400000,NEAR OCEAN
-122.03,36.97,51,924,232,488,228,2.1964,234400,NEAR OCEAN
-122.03,36.97,52,403,72,200,73,1.6923,262500,NEAR OCEAN
-122.03,36.96,18,2677,785,1391,656,2.5067,232600,NEAR OCEAN
-122.02,36.97,39,2124,661,1365,606,1.6642,281300,NEAR OCEAN
-122.03,36.96,40,584,126,316,139,3.5938,243500,NEAR OCEAN
-122.04,36.96,32,1438,306,802,293,4.1964,202000,NEAR OCEAN
-122.04,36.96,42,1149,264,703,232,2.5865,206400,NEAR OCEAN
-122.04,36.95,36,1862,364,1080,364,4.4567,263800,NEAR OCEAN
-122.05,36.96,30,971,185,644,173,4.2045,226500,NEAR OCEAN
-122.05,36.87,18,2232,440,1091,458,3.8269,276000,NEAR OCEAN
-122.04,37,52,3365,644,796,333,2.9712,116600,NEAR OCEAN
-121.74,36.92,29,1210,281,863,262,3.1062,156000,<1H OCEAN
-121.74,36.92,14,3355,695,1350,697,2.6506,164600,<1H OCEAN
-121.75,36.92,48,1801,353,1071,361,3.6,194500,<1H OCEAN
-121.76,36.92,36,2096,409,1454,394,3.2216,238300,<1H OCEAN
-121.75,36.91,52,1211,447,1102,392,1.6875,161400,<1H OCEAN
-121.75,36.91,42,1368,468,2312,484,2.5599,151400,<1H OCEAN
-121.76,36.9,44,919,309,1321,301,2.0775,121400,<1H OCEAN
-121.77,36.93,24,1943,447,1844,461,3.0192,184300,<1H OCEAN
-121.76,36.92,20,2687,637,2154,610,2.6434,169700,<1H OCEAN
-121.79,36.93,19,2512,509,1856,537,3.1815,189100,<1H OCEAN
-121.78,36.93,21,2794,662,2236,565,2.4053,178400,<1H OCEAN
-121.79,36.95,34,2152,430,1516,386,3.7863,192200,<1H OCEAN
-122.25,37.08,20,1201,282,601,234,2.5556,177500,NEAR OCEAN
-122.11,37.05,18,3337,549,1449,519,5.1412,315800,NEAR OCEAN
-122.07,37.13,26,1127,199,543,199,4.9792,240000,NEAR OCEAN
-122.09,37.11,32,2637,489,1031,410,3.6474,231600,NEAR OCEAN
-122.09,37.07,33,3581,734,1780,663,4.3429,214300,NEAR OCEAN
-122.16,37.17,35,6422,1380,2755,1064,5.0165,202300,NEAR OCEAN
-122.18,37.15,17,1457,289,591,235,5.5785,284100,NEAR OCEAN
-122.1,37.19,18,808,136,420,145,7.1831,273300,NEAR OCEAN
-122.11,37.11,46,1993,404,850,327,5.208,206800,NEAR OCEAN
-122.13,37.15,39,2854,613,1338,518,3.9423,180300,NEAR OCEAN
-122,37.12,17,4413,672,1674,608,6.9772,383300,<1H OCEAN
-122.02,37.11,36,2066,401,942,344,5.2417,196400,NEAR OCEAN
-122.07,37.08,21,5639,894,2670,871,6.0809,270000,NEAR OCEAN
-122.07,37.06,31,1634,370,939,332,3.8625,232300,NEAR OCEAN
-122.08,37.03,36,4682,899,2143,832,4.5096,203700,NEAR OCEAN
-122.03,37.03,21,4650,733,2014,704,5.6233,322000,NEAR OCEAN
-122.03,37,30,2077,342,816,328,5.2078,440500,NEAR OCEAN
-122.02,37.09,35,1818,368,682,254,4.8611,240000,NEAR OCEAN
-122.01,37.06,19,4113,767,2006,732,5.1121,308100,NEAR OCEAN
